date,page_title,avg_page_load_time
2020-01-24,ABSOLUT VODKA 80 W/ 1-50ML GRAPEFRUIT | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1956
2020-01-24,Search STELLA ROSA | Proof by Southern Glazer's,2105
2020-01-24,Search YELLOW TAIL | Proof by Southern Glazer's,3708
2020-01-24,Rum | Type | Spirits | Proof by Southern Glazer's,2446
2020-01-27,FIREBALL CINNAMON WHISKY 66 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1513
2020-01-27,Search CAZADORES | Proof by Southern Glazer's,2615
2020-01-27,Search CASAMIGOS | Proof by Southern Glazer's,4030.2
2020-01-27,LUKSUSOWA VODKA 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3715
2020-01-27,Search SAUZA TEQUILA SILVER 80 | Proof by Southern Glazer's,2092
2020-01-27,PATZ & HALL CHARDONNAY SONOMA COAST 2016 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1587
2020-01-27,Search CAMPARI | Proof by Southern Glazer's,1891.3333333333333
2020-01-27,Search PRUNOTTO | Proof by Southern Glazer's,1417
2020-01-27,Mexico | Countries | Beer & Other | Proof by Southern Glazer's,3256
2020-01-27,Search MCCORMICK | Proof by Southern Glazer's,5271
2020-01-27,Search 935269 | Proof by Southern Glazer's,3275
2020-01-27,Search ANTINORI | Proof by Southern Glazer's,1959.75
2020-01-27,Search CAYMUS VINEYARDS | Proof by Southern Glazer's,2302
2020-01-27,Search RASPBERRY | Proof by Southern Glazer's,2304.5
2020-01-27,DEWAR'S BLENDED SCOTCH WHITE LABEL 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2909
2020-01-27,Search CUERVO TRADITIONAL | Proof by Southern Glazer's,7320
2020-01-27,Search FLIPFLOP | Proof by Southern Glazer's,1372
2020-01-27,Italy | Countries | Spirits | Proof by Southern Glazer's,2943
2020-01-27,Search MARASCHINO LIQUEUR | Proof by Southern Glazer's,2290
2020-01-25,Search CHARLES KRUG SAUVIGNON BALCMN | Proof by Southern Glazer's,6798
2020-01-25,Search TITO S VODKA 80 | Proof by Southern Glazer's,2938
2020-01-25,STONEGATE CABERNET SAUVIGNON RUTHERFORD 2012 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1631
2020-01-25,Search 345047 | Proof by Southern Glazer's,2735
2020-01-25,LIBELULA TEQUILA JOVEN 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,4177
2020-01-13,Search GILBEY S | Proof by Southern Glazer's,5039.333333333333
2020-01-13,Search GRAMERCY CELLARS | Proof by Southern Glazer's,4781
2020-01-13,Search HOUSE WINE | Proof by Southern Glazer's,2361.5
2020-01-13,CHIMNEY ROCK CABERNET SAUVIGNON TOMAHAWK VINEYARD STAGS LEAP DISTRICT 2013 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1694
2020-01-13,Search VERMOUTH | Proof by Southern Glazer's,2478
2020-01-13,Search ELIJAH CRAIG STRAIGHT BOURBON SMALL BATCH 12 YR 94 | Proof by Southern Glazer's,3041.5
2020-01-13,CK MONDAVI RED BLEND CALIFORNIA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2188
2020-01-13,Search SEAGRAM S | Proof by Southern Glazer's,1566
2020-01-13,Search MOET & CHANDONROSE | Proof by Southern Glazer's,5201
2020-01-13,HITACHINO NEST YUZU LAGER | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1659
2020-01-13,BELLOWS VODKA 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1057
2020-01-13,Search SAUZA TEQUILA GOLD 80 | Proof by Southern Glazer's,9156
2020-01-13,Search DISARONNO AMARETTO ORIGINALE 56 | Proof by Southern Glazer's,4109.5
2020-01-13,DOMAINE DE CEBENE GRENACHE EX ARENA PAYS D'OC 2013 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3290
2020-01-13,Search BANANA VODKA | Proof by Southern Glazer's,2210
2020-01-13,Search DON JULIO LIMITED | Proof by Southern Glazer's,2489
2020-01-10,CROWN ROYAL CANADIAN WHISKY FRENCH OAK CASK FINISHED NOBLE COLLECTION 13 YR 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1703
2020-01-10,NICKEL & NICKEL CABERNET SAUVIGNON QUARRY VINEYARD RUTHERFORD 2017 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1538
2020-01-10,SHIMIZU NO MAI JUNMAI DAIGINJO清纯黄昏| VariantValueCategory | VariantCategory | Southern Glazer的证明,11883
2020-01-10,Search COPPER | Proof by Southern Glazer's,2649
2020-01-17,FRANZIA FRUITY RED SANGRIA HOUSE FAVORITES | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1679
2020-01-17,Search MYER | Proof by Southern Glazer's,1508
2020-01-17,Search CASA NOBLE ANEJO | Proof by Southern Glazer's,1699
2020-01-17,Search DON JULIO REPOSADO | Proof by Southern Glazer's,929
2020-01-06,SAINT BRENDAN'S IRISH CREAM LIQUEUR 34 ORANGE RATTLESNAKE | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,3098
2020-01-06,Search SOBIESKI | Proof by Southern Glazer's,1689
2020-01-06,CAPRI CHABLIS AMERICAN | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1336
2020-01-06,Search VO | Proof by Southern Glazer's,5102
2020-01-06,Search 185207 | Proof by Southern Glazer's,1134
2020-01-06,Search 13589 | Proof by Southern Glazer's,1227
2020-01-06,Search JOHNNIE WALKER BLACK | Proof by Southern Glazer's,5095
2020-01-06,Search 53967 | Proof by Southern Glazer's,1491
2020-01-06,Search 314814 | Proof by Southern Glazer's,1419
2020-01-23,Search SMIRNOFF ORANGE | Proof by Southern Glazer's,5539
2020-01-23,Search PEACH | Proof by Southern Glazer's,1792
2020-01-23,Cocktail Glass | Drinkware | More | Proof by Southern Glazer's,1847
2020-01-23,Search 924177 | Proof by Southern Glazer's,1529
2020-01-23,ST GERMAIN ELDERFLOWER LIQUEUR 40 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1103
2020-01-23,Search BULLET RYE | Proof by Southern Glazer's,2236
2020-01-23,Search FIREBALL | Proof by Southern Glazer's,1757.6666666666667
2020-01-23,Search THREE OLIVES | Proof by Southern Glazer's,2376
2020-01-23,Search MUSITA | Proof by Southern Glazer's,1494
2020-01-23,Search SMIRNOFF VANILLA | Proof by Southern Glazer's,1716
2020-01-23,"Search CABERNET, CHILI | Proof by Southern Glazer's",2029
2020-01-23,Search CUPCAKE SWEET | Proof by Southern Glazer's,2507
2020-01-23,Search CROWN ROYAL REGAL APPLE | Proof by Southern Glazer's,2173
2020-01-23,Search 387360 | Proof by Southern Glazer's,2089
2020-01-23,Search 368558 | Proof by Southern Glazer's,1694
2020-01-23,BAREFOOT PINOT GRIGIO REFRESH CALIFORNIA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1528
2020-01-23,Scotland | Countries | Spirits | Proof by Southern Glazer's,1210
2020-01-23,Search ARISTOCRAT VODKA 80 | Proof by Southern Glazer's,955
2020-01-02,More | Proof by Southern Glazer's,907.6666666666666
2020-01-02,ANGOSTURA BITTERS AROMATIC | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1667
2020-01-02,Search GODIVA | Proof by Southern Glazer's,1853
2020-01-02,GOSLING'S BLACK RUM BLACK SEAL 151 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,16694
2020-01-02,Search FIRESIDE CHAT | Proof by Southern Glazer's,1980
2020-01-01,Spirits | Proof by Southern Glazer's,4243.214285714285
2020-01-01,MER SOLEIL CHARDONNAY RESERVE SANTA LUCIA HIGHLANDS 2017 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1165
2020-01-16,Search BOOKER S | Proof by Southern Glazer's,2756
2020-01-16,Search BLAZON PINOT NOIR LODI | Proof by Southern Glazer's,1441
2020-01-16,Search MORGAN | Proof by Southern Glazer's,2195
2020-01-16,GRAFFIGNA MALBEC CENTENARIO SAN JUAN | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1674
2020-01-16,Search SCREW CAP | Proof by Southern Glazer's,988
2020-01-16,Search JOSH CHARD | Proof by Southern Glazer's,2262
2020-01-16,CHARLES KRUG RED WINE GENERATIONS FAMILY RESERVE NAPA VALLEY 2016 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1255
2020-01-16,14 HANDS RED BLEND HOT TO TROT COLUMBIA VALLEY | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1258.3333333333333
2020-01-16,KENDALL JACKSON CHARDONNAY VINTNER'S RESERVE CALIFORNIA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,803
2020-01-14,Search ARDBEG | Proof by Southern Glazer's,2925.5
2020-01-14,JUSTIN CABERNET SAUVIGNON PASO ROBLES 2017 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1862
2020-01-14,Search AVIATION | Proof by Southern Glazer's,1981
2020-01-14,Search ALION | Proof by Southern Glazer's,2071
2020-01-14,Search LIME JUICE | Proof by Southern Glazer's,2320
2020-01-14,Search SMIRNOFF WATER | Proof by Southern Glazer's,2869
2020-01-14,Search 329960 | Proof by Southern Glazer's,1238
2020-01-14,Search KETTLE ONE CUCU | Proof by Southern Glazer's,3501
2020-01-29,Search JAMESON BLENDED IRISH WHISKEY 80 | Proof by Southern Glazer's,2313.5
2020-01-29,CAVE DE LUGNY MACON LUGNY LES CHARMES 2017 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,555
2020-01-29,White | Wine Types | Wine | Proof by Southern Glazer's,2592.1176470588234
2020-01-29,OYSTER BAY SAUVIGNON BLANC MARLBOROUGH | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1518.6666666666667
2020-01-29,Search SAINT PERAY | Proof by Southern Glazer's,2490
2020-01-29,Search FJOLI | Proof by Southern Glazer's,2923
2020-01-29,Wheat Beer | Types | Beer & Other | Proof by Southern Glazer's,1275.6666666666667
2020-01-29,Search ESPOLON TEQUILA BLANCO 80 | Proof by Southern Glazer's,4058.5
2020-01-29,Search BLOODY | Proof by Southern Glazer's,2134
2020-01-29,Search BUNNAHABHAIN SINGLE MALT SCOTCH TOITEACH 92 | Proof by Southern Glazer's,7347
2020-01-29,"GLENMORANGIE SINGLE MALT SCOTCH COMBO 1 EACH QUINTA RUBAN 92, LASANTA 86 & THE ORIGINAL 88 W/ GIFT BOX | VariantValueCategory | VariantCategory | Proof by Southern Glazer's",1263.5
2020-01-29,Search 9998 | Proof by Southern Glazer's,2258
2020-01-29,JEFFERSON'S STRAIGHT BOURBON GRAND SELECTION CHATEAU PICHON BARON CASK FINISH 90 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1310.5
2020-01-29,BASIL HAYDEN'S STRAIGHT BOURBON 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1504
2020-01-31,Search GLENLIVET | Proof by Southern Glazer's,1331
2020-01-31,Search LIMITED AVAILIBILITY | Proof by Southern Glazer's,4047
2020-01-31,RUFFINO PINOT GRIGIO LUMINA DELLE VENEZIE | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,713
2020-01-31,Search ALEXANDER VALLEY VINEYARDS CABERNET | Proof by Southern Glazer's,2113
2020-01-31,Search COCCHI VERMOUTH | Proof by Southern Glazer's,4418
2020-01-31,Search PIKESVILLE | Proof by Southern Glazer's,1815
2020-01-31,Search LUXARDO | Proof by Southern Glazer's,1487
2020-01-31,Search MOUTON | Proof by Southern Glazer's,2062
2020-01-31,Search LAFITE | Proof by Southern Glazer's,1998
2020-01-08,Search SAKEMOTO JUNMAI SAKE | Proof by Southern Glazer's,1071
2020-01-08,Search 6143 | Proof by Southern Glazer's,1428
2020-01-08,Search JOHNNIE WALKER | Proof by Southern Glazer's,1946
2020-01-08,Gin | Type | Spirits | Proof by Southern Glazer's,1916.8
2020-01-08,Search PATRON TEQUILA REPOSADO BARREL SELECT 80 | Proof by Southern Glazer's,3886.5
2020-01-08,Search ELIJAH CRAIG | Proof by Southern Glazer's,1297.6666666666667
2020-01-08,Search BUTTERSHOTS | Proof by Southern Glazer's,1314
2020-01-08,Search FRIS | Proof by Southern Glazer's,3173
2020-01-08,Search ROBERT MODNAVI NAPA | Proof by Southern Glazer's,3576
2020-01-08,JAMESON BLENDED IRISH WHISKEY BLACK BARREL 80 W/ GIFT BOX | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2648
2020-01-08,JAMESON BLENDED IRISH WHISKEY BLACK BARREL SELECT RESERVE SINGLE DISTILLERY 80 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2938
2020-01-11,FAUST CABERNET SAUVIGNON NAPA VALLEY 2017 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2363
2020-01-11,Search DAURA DAMM | Proof by Southern Glazer's,2137
2020-01-11,Search BEEFEATER | Proof by Southern Glazer's,1713.75
2020-01-11,Vodka | Type | Spirits | Proof by Southern Glazer's,2768.6
2020-01-11,Sauvignon Blanc | Varietals | Wine | Proof by Southern Glazer's,7426
2020-01-11,Search STELLA ROSSA | Proof by Southern Glazer's,2036
2020-01-07,Search HEAVEN HILL | Proof by Southern Glazer's,2432.3333333333335
2020-01-07,Search PROSECCO | Proof by Southern Glazer's,4684
2020-01-07,SUTTER HOME WHITE MERLOT CALIFORNIA | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,757
2020-01-07,Search WALNUT | Proof by Southern Glazer's,1506
2020-01-07,Search CASAMIGO | Proof by Southern Glazer's,3144
2020-01-07,Search MARTINI & ROSSI VERMOUTH | Proof by Southern Glazer's,2180
2020-01-07,Search SIX GRAPES | Proof by Southern Glazer's,3000
2020-01-07,Pinot Noir | Varietals | Wine | Proof by Southern Glazer's,2665.2
2020-01-07,Search 18425 | Proof by Southern Glazer's,1676
2020-01-07,Search 312810 | Proof by Southern Glazer's,2340
2020-01-07,France | Countries & States | Wine | Proof by Southern Glazer's,1283
2020-01-07,VILLA PUCCINI CHIANTI RISERVA 2014 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2572
2020-01-07,"STILLHOUSE APPLE CRISP MOONSHINE 69 W/ 2 SHOT CUPS, STEEL POUR SPOUT & COCKTAIL RECIPE CARD | VariantValueCategory | VariantCategory | Proof by Southern Glazer's",1771
2020-01-04,Mexico | Countries | Spirits | Proof by Southern Glazer's,2064
2020-01-21,Cordials & Liqueurs | Type | Spirits | Proof by Southern Glazer's,1580.8333333333333
2020-01-21,Search EASLEY RIESLING AMERICAN | Proof by Southern Glazer's,3041
2020-01-21,Search DEWAR S | Proof by Southern Glazer's,2041
2020-01-21,Search 923569 | Proof by Southern Glazer's,2745
2020-01-21,Search 921431 | Proof by Southern Glazer's,2201
2020-01-21,ANGOSTURA NON-ALCOHOLIC BITTERS ORANGE | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1503
2020-01-21,Search JLOHR | Proof by Southern Glazer's,2984
2020-01-21,Search 4593 | Proof by Southern Glazer's,1056
2020-01-21,Search BURNETT MANGO | Proof by Southern Glazer's,4677
2020-01-21,Search SKYY | Proof by Southern Glazer's,3676
2020-01-21,KING CHANCHO CABERNET SAUVIGNON CENTRAL COAST | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1460
2020-01-05,Search BLANTON S STRAIGHT BOURBON SINGLE BARREL 93 | Proof by Southern Glazer's,2517
2020-01-05,CLOUDY BAY SAUVIGNON BLANC MARLBOROUGH 2019 | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1428
2020-01-05,Italy | Countries & States | Wine | Proof by Southern Glazer's,1015
2020-01-05,Search EVEN WILLIAMS EGG | Proof by Southern Glazer's,1417
2020-01-30,Search PATRON CITRONAGE | Proof by Southern Glazer's,1485
2020-01-30,Search 413433 | Proof by Southern Glazer's,1653.5
2020-01-30,Merlot | Varietals | Wine | Proof by Southern Glazer's,2140.6666666666665
2020-01-30,Ginger Beer | Cocktail Mixers | More | Proof by Southern Glazer's,1609.5
2020-01-30,Search CALERA PINOT NOIR CENTRAL COAST 2015 | Proof by Southern Glazer's,3141
2020-01-30,Search SIMI CAB | Proof by Southern Glazer's,2127
2020-01-30,Search 442542 | Proof by Southern Glazer's,983
2020-01-30,Search RONRIGO | Proof by Southern Glazer's,1440
2020-01-30,Search SPRING VALLEY | Proof by Southern Glazer's,2571
2020-01-30,Search WILD TURKEY | Proof by Southern Glazer's,4446
2020-01-30,Search GLENLIVET | Proof by Southern Glazer's,4044
2020-01-30,Search KENDALL JACKSON | Proof by Southern Glazer's,5098
2020-01-20,Search J & B | Proof by Southern Glazer's,3156
2020-01-20,Search BERTANI SOAVE | Proof by Southern Glazer's,4277
2020-01-20,Search DON PARI | Proof by Southern Glazer's,1636
2020-01-20,BULLY HILL VINEYARDS SWEET WALTER RED NEW YORK | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,1214
2020-01-20,AUSTRALIAN BITTERS CO. NON-ALCOHOLIC BITTERS BARREL SPICE | VariantValueCategory | VariantCategory | Proof by Southern Glazer's,2728
2020-01-20,Search CROWN ROYAL APPLE | Proof by Southern Glazer's,1746
2020-01-20,Search 339020 | Proof by Southern Glazer's,820
2020-01-20,Search ADMIRAL NELSON SPICED LITER | Proof by Southern Glazer's,2204
